Li,C,N,Mg,Al,Si,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,Re,dHmix,dSmix,dGmix,电子数差,原子尺寸差,电子浓度,元素种类,密度,熔点
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.2,0,-5.148788927,11.74934157,530.1557462,0.183776229,4.168428293,6.235294118,5,8.666826103,2029.318885
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.94,12.91,359.2352497,0.12,5.38,7.7,5,7.08,1381.25
0,0.0,0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-12.33560091,12.56917544,546.2139225,0.222844933,6.049819476,6.380952381,5,8.547804774,2097.394804
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,3.5,11.53,697.736195,0.12,3.95,4.5,4,11.06,2668.5
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.78,14.9,420.623371,0.12,4.82,7.83,6,7.07,1629.71
0,0.0,0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,35.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-6.26,13.37699643,403.4622915,0.113643082,2.403624139,7.95,6,7.871764882,1554.05548
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0,1.0,0.0,0.0,0,-3.041322314,13.2546386,564.8540131,0.295176093,5.94173945,4.636363636,5,8.690997848,2174.656946
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0,-1.6,13.38,634.561604,0.31,5.06,4.6,5,8.7,2444.2
0,0.0,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.52,14.7,437.30038,0.11,3.82,8.27,6,7.62,1693.0
0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,-14.56,13.38161053,432.9526956,0.039698866,5.90234915,4.6,5,5.765972232,1667.706423
0,0.0,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-9.09,13.15,459.275785,0.11,4.22,7.67,5,7.33,1767.5
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.27,12.83,469.9351993,0.11,3.49,7.88,5,7.64,1806.29
0,0.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,30.0,10.0,0.0,10.0,0.0,0.0,0,10.0,0.0,0.0,0,-31.88,13.66413435,421.4026651,0.239298976,9.961332928,7.0,6,7.691658339,1625.053072
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,-5.0,11.53,588.2371325,0.12,7.84,4.75,4,6.64,2249.75
0,0.0,0,0.0,9.5,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0,-14.2653,13.46867203,366.4755972,0.126940685,5.828183,8.075,7,7.474871348,1412.121864
0,0.0,0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-17.92,14.7,441.016415,0.13,6.12,6.91,6,6.44,1707.45
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,3.5,11.53,697.736195,0.12,3.95,4.5,4,11.06,2668.5
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.78,14.9,420.623371,0.12,4.82,7.83,6,7.07,1629.71
0,1.26,0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.0861034,11.29290282,340.7477765,0.173422991,7.007133,7.337941932,5,6.9501179,1302.065806
0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,-6.826618379,11.59727816,407.9007294,0.103645634,2.462154283,8.659574468,5,8.400470171,1560.456422
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,-4.04,12.57,500.1569836,0.12,2.51,8.14,5,8.31,1920.52
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.75,11.53,489.4027225,0.1,1.03,8.25,4,8.17,1871.75
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,34.0,34.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0,-4.2928,11.58277271,419.0245945,0.120166551,2.18471415,8.5,5,8.587067955,1602.912293
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.33,9.13,466.7847,0.03,0.75,9.0,3,8.54,1769.0
0,0.0,0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-9.5192,10.71904514,342.4926885,0.149931184,5.218919898,7.36,4,7.029321233,1305.86
0,0.0,0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,45.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.82,11.61262282,407.5763649,0.092714616,1.739286365,8.1,5,7.929630605,1559.303243
0,0.0,0,0.0,0.5,0.0,0.0,0.2,0.9,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-10.99730873,11.05609168,379.6347552,0.118924761,4.444703117,8.019607843,5,7.428940236,1449.33988
0,0.0,0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-10.74380165,12.85913616,403.8715312,0.121865662,4.885035952,8.090909091,5,7.817928465,1552.552218
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0.0,0.5,0.0,0,-4.92,14.53,625.078928,0.22,7.13,4.9,6,7.99,2418.4
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.2,13.38,459.257999,0.09,1.07,8.8,5,8.33,1768.95
0,0.0,0,0.0,21.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.4844,11.29676653,324.7052707,0.14752071,5.708363976,6.98,4,6.482580111,1240.79
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,22.5,0.0,22.5,0.0,0.0,0.0,15.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-19.955,13.29971261,314.8955816,0.157765451,7.168103603,6.975,5,5.896768301,1212.611429
0,0.0,0,0.0,21.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.4844,11.29676653,324.7052707,0.14752071,5.708363976,6.98,4,6.482580111,1240.79
0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-0.92,9.713640154,388.6624044,0.132075736,3.833181374,7.6,4,7.760129907,1476.2
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38161053,386.5578337,0.138361844,3.269463577,8.0,5,8.025760676,1488.962298
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.0098336,10.80200824,354.5572579,0.206948439,8.239192249,7.868,5,7.752467648,1352.269197
0,0.0,0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,1.0,0.0,0.0,0,-31.11815301,14.53503029,545.845943,0.256563457,9.442048204,4.531914894,6,7.91567082,2111.996306
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.68622222,12.01753385,389.9655798,0.132645576,5.354330012,7.646666667,5,7.356273335,1494.273818
0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-2.864197531,13.14594406,656.2572133,0.249121915,3.687352332,5.111111111,5,9.946702431,2525.49484
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.3763,13.03936365,396.2312503,0.109201648,3.706237868,7.955,6,7.767598763,1524.225483
0,0.01,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.554563528,13.47464902,386.5139946,0.142584003,3.704143663,7.992015968,6,8.017003668,1489.328683
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.89,9.13,499.23715,0.11,1.12,8.33,3,8.28,1892.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.5,11.52629192,395.4734835,0.150499169,3.446992938,8.0,4,8.065458132,1512.5
0,0.0,0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,-12.4432,13.05208317,365.6450006,0.140858085,5.590999885,7.76,6,7.39262667,1406.656565
0,0.0,0,0.0,10.0,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.9748,13.30361728,369.6710207,0.122434105,5.655462385,8.07,6,7.388644866,1423.527704
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.6,1.0,0.0,0,-6.33,14.5,619.66987,0.12,4.11,4.32,6,9.09,2397.2
0,0.0,0,0.0,0.2,0.0,0.3,0.0,1.0,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-10.02975207,13.36783889,392.8520383,0.116865961,4.630363442,8.054545455,6,7.733562964,1513.148704
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0.5,0.5,0.0,0,2.72,13.38161053,592.5022515,0.118253964,4.99441746,4.4,5,9.910915715,2282.194003
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.94,12.91,359.2352497,0.12,5.38,7.7,5,7.08,1381.25
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.32,13.38,437.2111258,0.12,5.25,7.2,5,6.72,1684.09
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-8.5281,12.8283229,515.9997301,0.132166181,4.93564939,4.1625,5,8.078781404,1983.337556
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,3.5,11.53,697.736195,0.12,3.95,4.5,4,11.06,2668.5
0,0.0,0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.54,0.0,0,0.4,1.54,0.0,0,0.871231589,12.44557018,641.3159738,0.101210115,4.416208731,4.614770459,5,10.39624111,2461.347915
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.89,9.13,499.23715,0.11,1.12,8.33,3,8.28,1892.0
0,0.0,0,0.0,10.0,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.9748,13.30361728,369.6710207,0.122434105,5.655462385,8.07,6,7.388644866,1423.527704
0,0.0,0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.27,12.83,469.9351993,0.11,3.49,7.88,5,7.64,1806.29
0,1.26,0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.0861034,11.29290282,340.7477765,0.173422991,7.007133,7.337941932,5,6.9501179,1302.065806
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.75,11.53,489.4027225,0.1,1.03,8.25,4,8.17,1871.75
0,0.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-2.5,11.52629192,561.9698671,0.306950729,5.98801153,4.75,5,7.32253895,2149.25
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.444444444,9.134370237,372.3099592,0.154344492,3.928542706,8.333333333,3,8.037856306,1411.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.025760676,1801.2
0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5,26.0,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.1144,13.29411604,386.8108101,0.136417732,3.165958789,8.075,5,8.08813992,1489.434581
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.32,13.38,437.2111258,0.12,5.25,7.2,5,6.72,1684.09
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.314049587,13.2546386,370.7062636,0.09046254,0.998633852,8.909090909,5,8.392548056,1427.182174
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-8.977422222,10.81920964,404.8363387,0.12265523,3.751220236,8.043333333,5,7.887276237,1544.145609
0,0.0,0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-7.012345679,13.14594406,519.8353005,0.237834884,3.93239278,4.777777778,5,6.827812983,2000.516448
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,34.0,34.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0,-4.2928,11.58277271,419.0245945,0.120166551,2.18471415,8.5,5,8.587067955,1602.912293
0,0.0,0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.27,12.83,469.9351993,0.11,3.49,7.88,5,7.64,1806.29
0,0.0,0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-14.85207101,14.22238699,355.2780842,0.126774388,6.229766254,7.076923077,6,6.609062303,1372.966278
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.94,12.91,359.2352497,0.12,5.38,7.7,5,7.08,1381.25
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.716658499,10.58348832,354.3184719,0.189878646,7.100593467,7.912175649,5,7.799244898,1350.224444
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-6.5,11.53,825.6503925,0.36,2.27,5.5,4,13.64,3157.75
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.89,9.13,499.23715,0.11,1.12,8.33,3,8.28,1892.0
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.5,0.0,0.0,0,-3.950617284,13.14594406,559.0618844,0.310439752,6.098189914,4.666666667,5,8.102239098,2151.460877
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1.333333333,9.134370237,626.5942488,0.041096093,1.064065164,4.666666667,3,9.975229265,2374.666667
0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,-13.75206612,13.2546386,437.0693929,0.040696417,6.288154515,4.727272727,5,5.86780852,1682.737057
0,0.0,0,0.0,22.5,0.0,22.5,0.0,0.0,0.0,15.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-19.955,13.29971261,314.8955816,0.157765451,7.168103603,6.975,5,5.896768301,1212.611429
0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-6.14532872,12.70837022,751.8048657,0.363138949,2.48584137,5.411764706,5,13.08270575,2888.341095
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.67,9.87162138,418.0273851,0.085934568,1.720623695,7.85,4,7.93055543,1588.7
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0,1.0,0.0,0.0,0,-2.125,12.96707842,540.3628201,0.270497227,5.703787685,4.375,5,8.569015185,2078.063584
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-6.5,11.53,825.6503925,0.36,2.27,5.5,4,13.64,3157.75
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.94,12.91,359.2352497,0.12,5.38,7.7,5,7.08,1381.25
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.5,0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96,19.96,19.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.142411887,13.57597572,386.5054827,0.148651873,4.272583477,7.980059821,6,8.003874311,1489.879845
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,34.0,34.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0,-4.2928,11.58277271,419.0245945,0.120166551,2.18471415,8.5,5,8.587067955,1602.912293
0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0,0.0,0.0,0.0,0,-17.38408304,12.70837022,428.692442,0.070332871,4.966561777,4.235294118,5,5.587998462,1647.036543
0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-13.6,13.38,555.5965658,0.23,4.87,4.8,5,6.57,2140.09
