Li,C,N,Mg,Al,Si,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,Re,dHmix,dSmix,dGmix,电子数差,原子尺寸差,电子浓度,元素种类,密度,熔点
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-17.208576,14.89617139,408.1247331,0.12095,5.120715665,8.192,6,8.396081499,1581.309134
0,0.8,0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96,19.96,19.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.72239944,13.66069023,386.5213578,0.154404701,4.769705563,7.968190855,6,7.990822066,1490.429972
0,0.0,0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0,0.0,0.5,0.0,0,-15.12,12.51,556.3368171,0.08,3.07,4.2,5,6.85,2135.79
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.75,11.53,489.4027225,0.1,1.03,8.25,4,8.17,1871.75
0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,40.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.4172,10.79468703,374.5031969,0.142942331,3.715774934,8.26,5,8.030897709,1428.295292
0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,-0.25,11.53,664.39502,0.05,3.53,4.75,4,9.16,2541.0
0,0.0,0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0,0.0,0.5,0.0,0,-15.12,12.51,556.3368171,0.08,3.07,4.2,5,6.85,2135.79
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.025760676,1801.2
0,0.0,0,0.0,18.0,0.0,18.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0,-13.6656,13.22901807,437.5084867,0.040764691,6.31973639,4.74,5,5.878231664,1684.261071
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.79,13.07655279,506.2105319,0.132898222,4.952975798,4.125,5,7.934060192,1947.582365
0,0.0,0,5.0,65.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.29251701,9.380428289,192.2673737,0.140859042,8.222182534,4.142857143,6,3.1606035,729.3793286
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.33,9.13,466.7847,0.03,0.75,9.0,3,8.54,1769.0
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0.0,0.5,0.0,0,-4.92,14.53,625.078928,0.22,7.13,4.9,6,7.99,2418.4
0,0.0,0,0.0,10.0,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.9748,13.30361728,369.6710207,0.122434105,5.655462385,8.07,6,7.388644866,1423.527704
0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-13.6,13.38,555.5965658,0.23,4.87,4.8,5,6.57,2140.09
0,0.0,0,0.0,10.0,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.9748,13.30361728,369.6710207,0.122434105,5.655462385,8.07,6,7.388644866,1423.527704
0,0.0,0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-6.75,14.87,462.7377384,0.13,5.27,8.14,5,7.58,1792.68
0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,40.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.4172,10.79468703,374.5031969,0.142942331,3.715774934,8.26,5,8.030897709,1428.295292
0,0.0,0,0.0,0.5,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.8,0.0,0,-8.62,13.78,587.1169034,0.1,4.23,4.3,6,7.56,2264.97
0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.79591837,16.17919618,332.922235,0.142571142,6.777886208,7.285714286,7,6.594949257,1296.37485
0,0.0,0,0.0,18.0,0.0,18.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0,-13.6656,13.22901807,437.5084867,0.040764691,6.31973639,4.74,5,5.878231664,1684.261071
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.32,13.38,437.2111258,0.12,5.25,7.2,5,6.72,1684.09
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0,2.72,13.38161053,592.5022515,0.118253964,4.99441746,4.4,5,9.910915715,2282.194003
0,0.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,0.0,0.0,0.0,10,-8.16,10.92382327,553.4967252,0.164890873,5.42081242,4.6,4,7.668517459,2112.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,-16.25,11.53,510.3391989,0.03,3.3,4.25,4,5.5,1951.87
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-6.4,13.38161053,546.7740196,0.274546899,8.19461295,5.0,5,7.304112348,2106.092795
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0,-7.04,13.38161053,622.7562125,0.355662762,7.65394798,5.0,5,10.77298381,2398.764023
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0.0,0.5,0.0,0,-4.92,14.53,625.078928,0.22,7.13,4.9,6,7.99,2418.4
0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-4.89,14.9,731.019483,0.32,4.78,5.5,6,11.68,2832.33
0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-4.32,13.38161053,557.7647115,0.224535075,5.618669177,5.2,5,7.32940384,2148.41881
0,0.0,0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,0.0,0.0,0.0,0,-0.96,10.92382327,518.8312471,0.121082616,7.023519911,4.5,4,6.594663456,1979.7
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,-5.0,11.53,588.2371325,0.12,7.84,4.75,4,6.64,2249.75
0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,-15.40740741,13.14594406,428.7017339,0.037646832,5.232513176,4.444444444,5,5.64713986,1649.838175
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.32,13.38,437.2111258,0.12,5.25,7.2,5,6.72,1684.09
0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,-2.335,10.59100584,420.9001257,0.09995499,2.092874289,8.025,5,8.202820612,1603.994033
0,0.0,0,0.0,0.0,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,1.0,0.0,0.0,0,-16.36560303,14.16626487,554.3696281,0.254130827,7.879095001,4.581395349,6,8.485372575,2141.861429
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0,-1.6,13.38,634.561604,0.31,5.06,4.6,5,8.7,2444.2
0,0.0,0,0.0,13.0,0.0,2.0,0.0,0.0,33.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-10.87543253,11.46079052,341.2440474,0.148891199,5.55053626,7.31372549,5,6.924875452,1304.794503
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,23.3,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.3,7.7,171.6294683,0.15,5.67,3.55,5,2.77,646.9346715
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.75,11.53,489.4027225,0.1,1.03,8.25,4,8.17,1871.75
0,0.0,0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-12.76859504,13.01133249,541.0069404,0.224942601,6.235777745,6.272727273,5,8.327142669,2080.935735
0,0.0,0,0.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,-13.81818182,13.2546386,445.2464742,0.219190849,3.669956489,4.454545455,5,6.065323057,1714.218456
0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,-0.25,11.53,588.437985,0.12,6.03,4.5,4,6.46,2250.5
0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0,-4.64,13.38,769.197496,0.34,3.21,5.4,5,12.36,2962.8
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.27,12.83,469.9351993,0.11,3.49,7.88,5,7.64,1806.29
0,0.0,0,27.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.52,8.06,171.5073027,0.16,5.96,3.51,5,2.74,647.3534486
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,7.0,0.0,0.0,0.0,20.0,12.0,22.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.5184,14.40897963,374.8877458,0.130196621,4.345955752,7.71,6,7.544302414,1449.76134
0,0.0,0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,36.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-9.8048,12.80964765,363.6705616,0.109824587,5.373010106,7.36,5,6.944083627,1397.747315
0,0.0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0,0.75,0.5,0.0,0,2.36,12.84151644,557.1020651,0.118594899,4.915964063,4.3,4,8.431908695,2141.385887
0,0.0,0,0.0,10.0,0.0,6.0,0.0,8.0,0.0,15.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-13.9748,13.30361728,369.6710207,0.122434105,5.655462385,8.07,6,7.388644866,1423.527704
0,0.0,0,0.0,1.0,0.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-16.98216735,14.58583089,356.9526575,0.131697788,6.575134688,6.962962963,6,6.504571222,1381.385707
0,0.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,0.0,10.0,0.0,0,2.64,10.92382327,548.6853236,0.109859001,4.991703425,4.4,4,7.491418361,2093.6
0,0.1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-15.3479431,13.9216461,354.3974307,0.160336536,8.009933435,7.137254902,6,6.662956709,1367.97526
0,0.0,0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-9.798,10.87153784,343.5855689,0.148163558,5.351956687,7.38,4,6.992100479,1310.79
0,0.0,0,0.0,0.5,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,-10.96,12.22898133,463.7034701,0.046861498,6.018491588,4.6,5,5.785823445,1778.243734
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-20.70487718,14.43271079,355.7259362,0.213397811,11.0199694,7.018867925,6,6.543363513,1375.837764
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.32,13.38,437.2111258,0.12,5.25,7.2,5,6.72,1684.09
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.75,11.53,489.4027225,0.1,1.03,8.25,4,8.17,1871.75
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.04,12.2,401.2921017,0.1,2.3,8.12,5,7.99,1538.71
0,0.0,0,0.0,0.3,0.2,0.0,0.0,1.0,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-11.35604938,13.28429997,372.1206087,0.132134611,5.066482224,7.044444444,6,6.88018626,1432.843547
0,0.0,0,0.0,14.0,0.0,0.0,0.0,34.0,0.0,34.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.5744,12.62984004,379.8481044,0.103058187,4.429915505,7.65,5,7.372379037,1458.906346
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.309,0.0,0,0.0,0.0,0.0,0,-8.38502061,12.83886672,424.1901117,0.108998224,3.728360702,8.019043196,5,8.22699924,1630.522174
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,2.72,13.38,655.02398,0.12,4.01,4.4,5,9.9,2523.0
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0,2.72,13.38161053,592.5022515,0.118253964,4.99441746,4.4,5,9.910915715,2282.194003
0,0.0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.25,0.0,0,1.375,0.25,0.0,0,0.98,11.44944891,532.6585373,0.114716771,4.495453867,4.1,5,8.493765586,2036.537698
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38161053,386.5578337,0.138361844,3.269463577,8.0,5,8.025760676,1488.962298
0,0.0,0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,-2.602076125,12.70837022,557.2221368,0.297856239,6.316335052,4.764705882,5,7.268615152,2140.77087
0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-0.882,9.650030892,376.5579718,0.1392543,4.092070055,7.46,4,7.690438695,1429.88
0,0.0,0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,-5.040562466,12.82599837,581.4433955,0.10130303,4.754310304,4.395348837,6,8.546797305,2234.844498
0,0.0,0,0.0,13.0,0.0,6.0,0.0,0.0,33.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-12.77002492,12.06471769,343.0010535,0.150019935,5.87601992,7.188679245,5,6.800908559,1314.555167
0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,-17.44,13.38,515.8708658,0.11,5.53,4.2,5,5.76,1987.09
0,0.0,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-9.09,13.15,459.275785,0.11,4.22,7.67,5,7.33,1767.5
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-17.6,13.38161053,320.041837,0.153544782,7.162214461,7.2,5,6.121404056,1232.807266
0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,-2.335,10.59100584,420.9001257,0.09995499,2.092874289,8.025,5,8.202820612,1603.994033
0,0.0,0,0.0,0.0,0.7,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,1.0,0.0,0.0,0,-31.11815301,14.53503029,545.845943,0.256563457,9.442048204,4.531914894,6,7.91567082,2111.996306
0,0.0,0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0,-8.015122873,13.24232516,510.4350562,0.235770867,3.904515056,4.739130435,5,6.73636013,1965.07407
0,0.0,0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.6,1.0,0.0,0,-6.33,14.5,619.66987,0.12,4.11,4.32,6,9.09,2397.2
0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,-6.826618379,11.59727816,407.9007294,0.103645634,2.462154283,8.659574468,5,8.400470171,1560.456422
0,0.2,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-17.9925,13.66654467,376.770048,0.202181694,10.00289075,7.25,6,6.907779873,1452.909498
0,0.0,0,0.0,13.0,0.0,0.0,0.0,0.0,38.0,31.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-10.222,10.84738881,339.8155864,0.150637446,5.270017825,7.33,4,6.972144563,1296.29
0,0.0,0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-24.96,11.46807317,386.3797442,0.031382939,3.045362707,8.0,4,6.627500825,1477.466667
0,0.0,0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0,0.0,0.5,0.0,0,-15.12,12.51,556.3368171,0.08,3.07,4.2,5,6.85,2135.79
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.2,13.38,459.257999,0.09,1.07,8.8,5,8.33,1768.95
0,0.0,0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-17.92,14.7,441.016415,0.13,6.12,6.91,6,6.44,1707.45
0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0,2.72,13.38161053,592.5022515,0.118253964,4.99441746,4.4,5,9.910915715,2282.194003
0,0.5,0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96,19.96,19.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.142411887,13.57597572,386.5054827,0.148651873,4.272583477,7.980059821,6,8.003874311,1489.879845
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,0,-1.12,13.38161053,621.8810016,0.311152696,6.301264119,4.8,5,10.92817442,2395.370077
0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,-16.52892562,14.69798576,378.6365986,0.125829479,6.331848469,7.0,6,6.958059832,1465.931765
0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,20.0,15.0,0.0,15.0,0.0,0.0,0,15.0,0.0,0.0,0,-30.38,14.81676354,427.4553954,0.258810259,10.61019434,7.0,6,8.349606817,1655.745668
0,0.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,-1.444444444,10.33033108,510.015496,0.107703296,7.497465242,4.666666667,4,6.370234728,1941.666667
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.16,13.38,467.623384,0.14,0.92,8.0,5,8.03,1801.2
